2007/1/10,1.00403191,,,
2007/1/11,1.004545971,,,
2007/1/12,1.00543797,,,
2007/1/15,,,,
2007/1/16,1.005214934,,,
2007/1/17,1.005262809,,,
2007/1/18,1.004879929,,,
2007/1/19,1.005103948,,,
2007/1/22,1.00478958,,,
2007/1/23,1.005090489,,,
2007/1/24,1.005912227,,,
2007/1/25,1.00471329,,,
2007/1/26,1.004620086,,,
2007/1/29,1.004560932,,,
2007/1/30,1.005108371,,,
2007/1/31,1.005815282,,,
2007/2/1,1.006444766,,,
2007/2/2,1.006590375,,,
2007/2/5,1.006617123,,,
2007/2/6,1.006643854,,,
2007/2/7,1.006857691,,,
2007/2/8,1.006730979,,,
2007/2/9,1.006009882,,,
2007/2/12,1.005622713,,,
2007/2/13,1.006581674,,,
2007/2/14,1.007328985,,,
2007/2/15,1.007477584,,,
2007/2/16,1.007422896,,,
2007/2/19,,,,
2007/2/20,1.007632903,,,
2007/2/21,1.007592335,,,
2007/2/22,1.007517931,,,
2007/2/23,1.007132125,,,
2007/2/26,1.007037118,,,
2007/2/27,1.002890185,,,
2007/2/28,1.003974084,,,
2007/3/1,1.003658625,,,
2007/3/2,1.002272919,,,
2007/3/5,1.001465884,,,
2007/3/6,1.002915293,,,
2007/3/7,1.002830275,,,
2007/3/8,1.003547522,,,
2007/3/9,1.003571644,,,
2007/3/12,1.003634343,,,
2007/3/13,1.002817463,,,
2007/3/14,1.003130368,,,
2007/3/15,1.003187681,,,
2007/3/16,1.003070031,,,
2007/3/19,1.003516464,,,
2007/3/20,1.003719945,,,
2007/3/21,1.004329798,,,
2007/3/22,1.004301333,,,
2007/3/23,1.004355717,,,
2007/3/26,1.004314503,,,
2007/3/27,1.00424066,,,
2007/3/28,1.004014265,,,
2007/3/29,1.004047149,,,
2007/3/30,1.004053719,,,
2007/4/2,1.004107821,,,
2007/4/3,1.00462461,,,
2007/4/4,1.004678107,,,
2007/4/5,1.004808364,,,
2007/4/6,,,,
2007/4/9,1.004874981,,,
2007/4/10,1.004931531,,,
2007/4/11,1.004735487,,,
2007/4/12,1.004948976,,,
2007/4/13,1.005168209,,,
2007/4/16,1.005671849,,,
2007/4/17,1.005812914,,,
2007/4/18,1.005877861,,,
2007/4/19,1.005863443,,,
2007/4/20,1.0063645,,,
2007/4/23,1.006166214,,,
2007/4/24,1.006187534,,,
2007/4/25,1.00667063,,,
2007/4/26,1.006730496,,,
2007/4/27,1.006688285,,,
2007/4/30,1.006141783,,,
2007/5/1,1.00631057,,,
2007/5/2,1.006696072,,,
2007/5/3,1.007053044,,,
2007/5/4,1.007302974,,,
2007/5/7,1.007317572,,,
2007/5/8,1.007220267,,,
2007/5/9,1.007419992,,,
2007/5/10,1.006652259,,,
2007/5/11,1.007280309,,,
2007/5/14,1.007119919,,,
2007/5/15,1.007139404,,,
2007/5/16,1.007640908,,,
2007/5/17,1.007495757,,,
2007/5/18,1.008135584,,,
2007/5/21,1.008100299,,,
2007/5/22,1.00804735,,,
2007/5/23,1.008056184,,,
2007/5/24,1.007446864,,,
2007/5/25,1.007727405,,,
2007/5/28,,,,
2007/5/29,1.008010758,,,
2007/5/30,1.008647454,,,
2007/5/31,1.008565917,,,
2007/6/1,1.008953615,,,
2007/6/4,1.008963321,,,
2007/6/5,1.008667358,,,
2007/6/6,1.007863854,,,
2007/6/7,1.006516136,,,
2007/6/8,1.007486593,,,
2007/6/11,1.00764489,,,
2007/6/12,1.006641912,,,
2007/6/13,1.00801717,,,
2007/6/14,1.008604723,,,
2007/6/15,1.009128507,,,
2007/6/18,1.00905743,,,
2007/6/19,1.009207642,,,
2007/6/20,1.008367636,,,
2007/6/21,1.008703293,,,
2007/6/22,1.008134846,,,
2007/6/25,1.007764238,,,
2007/6/26,1.006968027,,,
2007/6/27,1.008069391,,,
2007/6/28,1.008059093,,,
2007/6/29,1.008084851,,,
2007/7/2,1.008640684,,,
2007/7/3,1.00886358,,,
2007/7/4,,,,
2007/7/5,1.008798956,,,
2007/7/6,1.009122388,,,
2007/7/9,1.009162546,,,
2007/7/10,1.008433612,,,
2007/7/11,1.008796298,,,
2007/7/12,1.009604357,,,
2007/7/13,1.009756952,,,
2007/7/16,1.009748629,,,
2007/7/17,1.00971534,,,
2007/7/18,1.009598778,,,
2007/7/19,1.009848983,,,
2007/7/20,1.009196654,,,
2007/7/23,1.00940302,,,
2007/7/24,1.008234031,,,
2007/7/25,1.008371991,,,
2007/7/26,1.006777369,,,
2007/7/27,1.005455533,,,
2007/7/30,1.006843916,,,
2007/7/31,1.00584288,,,
2007/8/1,1.006275474,,,
2007/8/2,1.006985207,,,
2007/8/3,1.004696778,,,
2007/8/6,1.005866467,,,
2007/8/7,1.006611994,,,
2007/8/8,1.007586803,,,
2007/8/9,1.005512636,,,
2007/8/10,1.005185948,,,
2007/8/13,1.005394446,,,
2007/8/14,1.004507305,,,
2007/8/15,1.003708552,,,
2007/8/16,1.004143999,,,
2007/8/17,1.005208637,,,
2007/8/20,1.005189784,,,
2007/8/21,1.005267915,,,
2007/8/22,1.005730434,,,
2007/8/23,1.005695873,,,
2007/8/24,1.006177516,,,
2007/8/27,1.006044465,,,
2007/8/28,1.005730167,,,
2007/8/29,1.006010648,,,
2007/8/30,1.005972594,,,
2007/8/31,1.006113472,,,
2007/9/3,,,,
2007/9/4,1.006428436,,,
2007/9/5,1.006158389,,,
2007/9/6,1.006230168,,,
2007/9/7,1.005796253,,,
2007/9/10,1.005740388,,,
2007/9/11,1.006080189,,,
2007/9/12,1.006155292,,,
2007/9/13,1.006360332,,,
2007/9/14,1.006358371,,,
2007/9/17,1.006296522,,,
2007/9/18,1.006635405,,,
2007/9/19,1.00670338,,,
2007/9/20,1.006622283,,,
2007/9/21,1.006653358,,,
2007/9/24,1.006630421,,,
2007/9/25,1.0066058,,,
2007/9/26,1.006671583,,,
2007/9/27,1.006745205,,,
2007/9/28,1.006703728,,,
2007/10/1,1.007060949,,,
2007/10/2,1.007017805,,,
2007/10/3,1.006954034,,,
2007/10/4,1.007003503,,,
2007/10/5,1.007380128,,,
2007/10/8,1.007211932,,,
2007/10/9,1.007509327,,,
2007/10/10,1.007456846,,,
2007/10/11,1.00730521,,,
2007/10/12,1.007479899,,,
2007/10/15,1.007131897,,,
2007/10/16,1.006804978,,,
2007/10/17,1.006930857,,,
2007/10/18,1.006781312,,,
2007/10/19,1.005704037,,,
2007/10/22,1.005908056,,,
2007/10/23,1.006192556,,,
2007/10/24,1.006127768,,,
2007/10/25,1.006211216,,,
2007/10/26,1.006622876,,,
2007/10/29,1.006650253,,,
2007/10/30,1.006593005,,,
2007/10/31,1.006678664,,,
2007/11/1,1.006485631,,,
2007/11/2,1.006494911,,,
2007/11/5,1.006335813,,,
2007/11/6,1.006617372,,,
2007/11/7,1.006045071,,,
2007/11/8,1.00593905,,,
2007/11/9,1.005652075,,,
2007/11/12,1.00551027,,,
2007/11/13,1.005945855,,,
2007/11/14,1.00590627,,,
2007/11/15,1.005700057,,,
2007/11/16,1.00572461,,,
2007/11/19,1.006093451,,,
2007/11/20,1.005931241,,,
2007/11/21,1.006473448,,,
2007/11/22,,,,
2007/11/23,1.006015037,,,
2007/11/26,1.006369215,,,
2007/11/27,1.006184648,,,
2007/11/28,1.005671129,,,
2007/11/29,1.005665677,,,
2007/11/30,1.005504311,,,
2007/12/3,1.005838152,,,
2007/12/4,1.006290943,,,
2007/12/5,1.005442571,,,
2007/12/6,1.004717758,,,
2007/12/7,1.004727815,,,
2007/12/10,1.004532216,,,
2007/12/11,1.005223854,,,
2007/12/12,1.004974701,,,
2007/12/13,1.005027073,,,
2007/12/14,1.005347058,,,
2007/12/17,1.005579229,,,
2007/12/18,1.00548836,,,
2007/12/19,1.00548836,,,
2007/12/20,1.005385733,,,
2007/12/21,1.005151175,,,
2007/12/24,1.005113169,,,
2007/12/25,,,,
2007/12/26,1.005102194,,,
2007/12/27,1.005166531,,,
2007/12/28,1.005179355,,,
2007/12/31,1.005030035,,,
2008/1/1,,,,
2008/1/2,1.004853403,,,
2008/1/3,1.004843662,,,
2008/1/4,1.004349315,,,
2008/1/7,1.004329883,,,
2008/1/8,1.003960353,,,
2008/1/9,1.004200776,,,
2008/1/10,1.004350736,,,
2008/1/11,1.004166098,,,
2008/1/14,1.004210902,,,
2008/1/15,1.004088575,,,
2008/1/16,1.00404072,,,
2008/1/17,1.003896727,,,
2008/1/18,1.003839688,,,
2008/1/21,,,,
2008/1/22,1.003976825,,,
2008/1/23,1.003652134,,,
2008/1/24,1.003538064,,,
2008/1/25,1.003733241,,,
2008/1/28,1.002467098,,,
2008/1/29,1.002088255,,,
2008/1/30,1.002650694,,,
2008/1/31,1.001256059,,,
2008/2/1,1.000027295,,,
2008/2/4,1.000953538,,,
2008/2/5,1.002922121,,,
2008/2/6,1.003515308,,,
2008/2/7,1.003027766,,,
2008/2/8,1.003500864,,,
2008/2/11,1.003219214,,,
2008/2/12,1.002708362,,,
2008/2/13,1.002145351,,,
2008/2/14,1.002629702,,,
2008/2/15,1.002641924,,,
2008/2/18,,,,
2008/2/19,1.002363471,,,
2008/2/20,1.002071274,,,
2008/2/21,1.002894078,,,
2008/2/22,1.002284152,,,
2008/2/25,1.001031741,,,
2008/2/26,1.000287693,,,
2008/2/27,1.000387998,,,
2008/2/28,1.00135631,,,
2008/2/29,1.003567673,,,
2008/3/3,1.003815551,,,
2008/3/4,1.004211638,,,
2008/3/5,1.003556496,,,
2008/3/6,1.005701958,,,
2008/3/7,1.006771953,,,
2008/3/10,1.008424168,,,
2008/3/11,1.003912858,,,
2008/3/12,1.005081516,,,
2008/3/13,1.004805308,,,
2008/3/14,1.006743516,,,
2008/3/17,1.008337038,,,
2008/3/18,1.001776894,,,
2008/3/19,1.005662883,,,
2008/3/20,1.002745691,,,
2008/3/21,,,,
2008/3/24,0.999928836,,,
2008/3/25,0.999793222,,,
2008/3/26,1.001512525,,,
2008/3/27,1.001956344,,,
2008/3/28,1.003303222,,,
2008/3/31,1.002888862,,,
2008/4/1,0.998725578,,,
2008/4/2,0.998647895,,,
2008/4/3,0.998354631,,,
2008/4/4,0.99848365,,,
2008/4/7,0.998426743,,,
2008/4/8,0.998540478,,,
2008/4/9,0.999345665,,,
2008/4/10,0.999189882,,,
2008/4/11,1.001351069,,,
2008/4/14,1.001526898,,,
2008/4/15,1.001405338,,,
2008/4/16,0.99999327,,,
2008/4/17,0.999917211,,,
2008/4/18,0.999374221,,,
2008/4/21,0.999341391,,,
2008/4/22,0.999627298,,,
2008/4/23,0.999730899,,,
2008/4/24,0.99944787,,,
2008/4/25,0.998846873,,,
2008/4/28,0.998843451,,,
2008/4/29,0.998906185,,,
2008/4/30,0.999000092,,,
2008/5/1,0.998670592,,,
2008/5/2,0.998626585,,,
2008/5/5,0.998821423,,,
2008/5/6,0.9984701,,,
2008/5/7,0.999192152,,,
2008/5/8,0.999296834,,,
2008/5/9,0.999372643,,,
2008/5/12,0.998860783,,,
2008/5/13,0.9988543,,,
2008/5/14,0.998760264,,,
2008/5/15,0.998190807,,,
2008/5/16,0.998149286,,,
2008/5/19,0.998055692,,,
2008/5/20,0.998333291,,,
2008/5/21,0.998912486,,,
2008/5/22,0.998907576,,,
2008/5/23,0.999366829,,,
2008/5/26,,,,
2008/5/27,0.999188069,,,
2008/5/28,0.999076752,,,
2008/5/29,0.998955571,,,
2008/5/30,0.99889529,,,
2008/6/2,0.999314641,,,
2008/6/3,0.999551442,,,
2008/6/4,0.999572029,,,
2008/6/5,0.998759799,,,
2008/6/6,1.00005419,,,
2008/6/9,1.000051626,,,
2008/6/10,1.000056897,,,
2008/6/11,1.000072478,,,
2008/6/12,1.000068446,,,
2008/6/13,1.000055055,,,
2008/6/16,1.000054186,,,
2008/6/17,1.000061347,,,
2008/6/18,1.000075738,,,
2008/6/19,1.000073866,,,
2008/6/20,1.000097857,,,
2008/6/23,1.000068382,,,
2008/6/24,1.000009378,,,
2008/6/25,1.000150351,,,
2008/6/26,0.999340053,,,
2008/6/27,0.999177324,,,
2008/6/30,0.99916096,,,
2008/7/1,0.999146466,,,
2008/7/2,0.999225936,,,
2008/7/3,0.999221158,,,
2008/7/4,,,,
2008/7/7,0.999601197,,,
2008/7/8,0.998940177,,,
2008/7/9,0.999656478,,,
2008/7/10,0.999504333,,,
2008/7/11,0.999938045,,,
2008/7/14,1.000320856,,,
2008/7/15,1.000917789,,,
2008/7/16,0.999877724,,,
2008/7/17,0.999454333,,,
2008/7/18,0.999190753,,,
2008/7/21,0.999149997,,,
2008/7/22,0.998317887,,,
2008/7/23,0.997921216,,,
2008/7/24,0.99944158,,,
2008/7/25,0.999459117,,,
2008/7/28,1.000481586,,,
2008/7/29,0.998991214,,,
2008/7/30,0.997749417,,,
2008/7/31,0.998670091,,,
2008/8/1,0.999038148,,,
2008/8/4,0.999388288,,,
2008/8/5,0.998369971,,,
2008/8/6,0.998202429,,,
2008/8/7,0.998764197,,,
2008/8/8,0.998062856,,,
2008/8/11,0.9979528,,,
2008/8/12,0.99806334,,,
2008/8/13,0.998127412,,,
2008/8/14,0.998047246,,,
2008/8/15,0.997995572,,,
2008/8/18,0.997950475,,,
2008/8/19,0.997914516,,,
2008/8/20,0.997929837,,,
2008/8/21,0.997935523,,,
2008/8/22,0.997983259,,,
2008/8/25,0.998466573,,,
2008/8/26,0.998397136,,,
2008/8/27,0.998165122,,,
2008/8/28,0.997876116,,,
2008/8/29,0.9981323,,,
2008/9/1,,,,
2008/9/2,0.998434365,,,
2008/9/3,0.998476172,,,
2008/9/4,0.999940716,,,
2008/9/5,0.999787531,,,
2008/9/8,0.998859986,,,
2008/9/9,1.000191852,,,
2008/9/10,1.000009564,,,
2008/9/11,0.999359731,,,
2008/9/12,0.999152311,,,
2008/9/15,1.002016768,,,
2008/9/16,1.001006341,,,
2008/9/17,1.003717989,,,
2008/9/18,1.001923702,,,
2008/9/19,0.999526437,,,
2008/9/22,1.001783942,,,
2008/9/23,1.004057756,,,
2008/9/24,1.003736681,,,
2008/9/25,1.002170612,,,
2008/9/26,1.002120952,,,
2008/9/29,1.012399866,,,
2008/9/30,1.006914955,,,
2008/10/1,1.006835414,,,
2008/10/2,1.011616006,,,
2008/10/3,1.01340365,,,
2008/10/6,1.021448911,,,
2008/10/7,1.028579328,,,
2008/10/8,1.032618219,,,
2008/10/9,1.043858905,,,
2008/10/10,1.047805397,,,
2008/10/13,1.012421806,,,
2008/10/14,1.015906707,,,
2008/10/15,1.039167304,,,
2008/10/16,1.029099395,,,
2008/10/17,1.030528754,,,
2008/10/20,1.008415927,,,
2008/10/21,1.019168665,,,
2008/10/22,1.03899023,,,
2008/10/23,1.034691495,,,
2008/10/24,1.053432835,,,
2008/10/27,1.066195443,,,
2008/10/28,1.023676956,,,
2008/10/29,1.026210611,,,
2008/10/30,1.014095466,,,
2008/10/31,1.012190795,,,
2008/11/3,1.011066083,,,
2008/11/4,0.997863369,,,
2008/11/5,1.013978727,,,
2008/11/6,1.035569066,,,
2008/11/7,1.022430111,,,
2008/11/10,1.02614357,,,
2008/11/11,1.034924522,,,
2008/11/12,1.047545508,,,
2008/11/13,1.029446402,,,
2008/11/14,1.043685478,,,
2008/11/17,1.047990993,,,
2008/11/18,1.041856977,,,
2008/11/19,1.062601287,,,
2008/11/20,1.08711129,,,
2008/11/21,1.068889786,,,
2008/11/24,1.043856137,,,
2008/11/25,1.041242003,,,
2008/11/26,1.027642687,,,
2008/11/27,,,,
2008/11/28,1.023270177,,,
2008/12/1,1.058822834,,,
2008/12/2,1.042839424,,,
2008/12/3,1.0330054,,,
2008/12/4,1.042378756,,,
2008/12/5,1.029772461,,,
2008/12/8,1.01904207,,,
2008/12/9,1.02405527,,,
2008/12/10,1.0219722,,,
2008/12/11,1.029317313,,,
2008/12/12,1.025649367,,,
2008/12/15,1.029393422,,,
2008/12/16,1.016700902,,,
2008/12/17,1.019280941,,,
2008/12/18,1.024269925,,,
2008/12/19,1.025424187,,,
2008/12/22,1.028977921,,,
2008/12/23,1.031854972,,,
2008/12/24,1.030235389,,,
2008/12/25,,,,
2008/12/26,1.028627677,,,
2008/12/29,1.029421379,,,
2008/12/30,1.022857389,,,
2008/12/31,1.018929569,,,
2009/1/1,,,,
2009/1/2,1.010667438,,,
2009/1/5,1.011021368,,,
2009/1/6,1.009023427,,,
2009/1/7,1.0179688,,,
2009/1/8,1.016739417,,,
2009/1/9,1.023184436,,,
2009/1/12,1.029451816,,,
2009/1/13,1.02896874,,,
2009/1/14,1.037222118,,,
2009/1/15,1.037128074,,,
2009/1/16,1.035059942,,,
2009/1/19,,,,
2009/1/20,1.050403865,,,
2009/1/21,1.037662594,,,
2009/1/22,1.042169856,,,
2009/1/23,1.040896579,,,
2009/1/26,1.038484755,,,
2009/1/27,1.03492095,,,
2009/1/28,1.023091101,,,
2009/1/29,1.034323877,,,
2009/1/30,1.041432553,,,
2009/2/2,1.042505101,,,
2009/2/3,1.037508278,,,
2009/2/4,1.039241571,,,
2009/2/5,1.033964775,,,
2009/2/6,1.023910716,,,
2009/2/9,1.023486172,,,
2009/2/10,1.037577485,,,
2009/2/11,1.035738929,,,
2009/2/12,1.035515497,,,
2009/2/13,1.038863583,,,
2009/2/16,,,,
2009/2/17,1.050946076,,,
2009/2/18,1.051631439,,,
2009/2/19,1.054706861,,,
2009/2/20,1.057494689,,,
2009/2/23,1.06889837,,,
2009/2/24,1.056685037,,,
2009/2/25,1.05919246,,,
2009/2/26,1.064383672,,,
2009/2/27,1.071553187,,,
2009/3/2,1.087805982,,,
2009/3/3,1.090555854,,,
2009/3/4,1.081855927,,,
2009/3/5,1.096736751,,,
2009/3/6,1,,,
2009/3/9,1.100102815,,,
2009/3/10,1.07968886,,,
2009/3/11,1.077499996,,,
2009/3/12,1.064293531,,,
2009/3/13,1.061704471,,,
2009/3/16,1.062467296,,,
2009/3/17,1.054743666,,,
2009/3/18,1.049131631,,,
2009/3/19,1.052220401,,,
2009/3/20,1.057546332,,,
2009/3/23,1.045552264,,,
2009/3/24,1.048805019,,,
2009/3/25,1.047058613,,,
2009/3/26,1.043689184,,,
2009/3/27,1.046663426,,,
2009/3/30,1.048522879,,,
2009/3/31,1.048023421,,,
2009/4/1,1.046979931,,,
2009/4/2,1.045406118,,,
2009/4/3,1.044871414,,,
2009/4/6,1.045828278,,,
2009/4/7,1.048680286,,,
2009/4/8,1.047358896,,,
2009/4/9,1.042492358,,,
2009/4/10,,,,
2009/4/13,1.042478565,,,
2009/4/14,1.04349877,,,
2009/4/15,1.042866872,,,
2009/4/16,1.041999029,,,
2009/4/17,1.041602498,,,
2009/4/20,1.040995406,,,
2009/4/21,1.041278213,,,
2009/4/22,1.041189698,,,
2009/4/23,1.041331841,,,
2009/4/24,1.041550643,,,
2009/4/27,1.040586498,,,
2009/4/28,1.040266307,,,
2009/4/29,1.042430802,,,
2009/4/30,1.04246581,,,
2009/5/1,1.043014102,,,
2009/5/4,1.044322937,,,
2009/5/5,1.044191539,,,
2009/5/6,1.044859204,,,
2009/5/7,1.044323799,,,
2009/5/8,1.045222596,,,
2009/5/11,1.044258525,,,
2009/5/12,1.044106217,,,
2009/5/13,1.042810765,,,
2009/5/14,1.043251253,,,
2009/5/15,1.04283157,,,
2009/5/18,1.044825609,,,
2009/5/19,1.044740809,,,
2009/5/20,1.044270031,,,
2009/5/21,1.043260427,,,
2009/5/22,1.043110863,,,
2009/5/25,,,,
2009/5/26,1.044535753,,,
2009/5/27,1.043541163,,,
2009/5/28,1.044317008,,,
2009/5/29,1.045303291,,,
2009/6/1,1.046885556,,,
2009/6/2,1.046940814,,,
2009/6/3,1.046112612,,,
2009/6/4,1.046727256,,,
2009/6/5,1.046741106,,,
2009/6/8,1.046573955,,,
2009/6/9,1.046780497,,,
2009/6/10,1.04667773,,,
2009/6/11,1.046858013,,,
2009/6/12,1.046969142,,,
2009/6/15,1.044434867,,,
2009/6/16,1.042939357,,,
2009/6/17,1.042831225,,,
2009/6/18,1.04363694,,,
2009/6/19,1.044043046,,,
2009/6/22,1.039385923,,,
2009/6/23,1.039507145,,,
2009/6/24,1.040839724,,,
2009/6/25,1.044207049,,,
2009/6/26,1.043802185,,,
2009/6/29,1.044822833,,,
2009/6/30,1.043940129,,,
2009/7/1,1.044390639,,,
2009/7/2,1.041414095,,,
2009/7/3,,,,
2009/7/6,1.041398676,,,
2009/7/7,1.038714268,,,
